Time,Raw_PosZ,SE_Roll,SE_Pitch,vBody_X,FF_ForceZ_FR,FF_ForceX_FR,Tau_Hip_FR
32.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
32.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
32.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
32.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
32.8650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
32.8700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
32.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
32.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1163,-8.4099
32.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
32.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
32.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
32.9000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
32.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8192,8.1733,-5.6232
32.9100,0.0184,0.0027,0.0241,-0.4267,-102.8192,8.1733,-5.6909
32.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
32.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
32.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
32.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
32.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
32.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
32.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
32.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
32.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
32.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
32.9650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
32.9700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
32.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1164,-8.2262
32.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1164,-8.4099
32.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1609,-8.7625
32.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1609,-8.6267
32.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7616,5.1156,-4.3991
33.0000,0.0184,-0.0052,0.0241,-0.4290,-110.7616,5.1156,-4.3384
33.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8187,8.1735,-5.6231
33.0100,0.0184,0.0027,0.0241,-0.4267,-102.8187,8.1735,-5.6908
33.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
33.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
33.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.0650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
33.0700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2262
33.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4100
33.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
33.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
33.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7590,5.1168,-4.3991
33.1000,0.0184,-0.0051,0.0241,-0.4290,-110.7590,5.1168,-4.3384
33.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8182,8.1732,-5.6230
33.1100,0.0184,0.0027,0.0241,-0.4267,-102.8182,8.1732,-5.6908
33.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.1300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.1350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.1400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1432
33.1450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1314
33.1500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9394
33.1550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.1600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.1650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
33.1700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.1750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
33.1800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
33.1850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
33.1900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
33.1950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
33.2000,0.0184,-0.0052,0.0241,-0.4290,-110.7591,5.1168,-4.3384
33.2050,0.0183,-0.0009,0.0240,-0.4289,-102.8190,8.1732,-5.6232
33.2100,0.0184,0.0027,0.0241,-0.4267,-102.8190,8.1732,-5.6909
33.2150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.2200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.2250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.2300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.2350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.2400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.2450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.2500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.2550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.2600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.2650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
33.2700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.2750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
33.2800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4100
33.2850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
33.2900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
33.2950,0.0190,-0.0099,0.0245,-0.4288,-110.7592,5.1168,-4.3991
33.3000,0.0184,-0.0052,0.0241,-0.4290,-110.7592,5.1168,-4.3384
33.3050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
33.3100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
33.3150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.3200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.3250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.3300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.3350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.3400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.3450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.3500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.3550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.3600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.3650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
33.3700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.3750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
33.3800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1163,-8.4099
33.3850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1609,-8.7625
33.3900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1609,-8.6267
33.3950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
33.4000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
33.4050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
33.4100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
33.4150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.4200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.4250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.4300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.4350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.4400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.4450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.4500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.4550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.4600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.4650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
33.4700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.4750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
33.4800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
33.4850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1609,-8.7625
33.4900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1609,-8.6267
33.4950,0.0190,-0.0099,0.0245,-0.4288,-110.7616,5.1156,-4.3991
33.5000,0.0184,-0.0052,0.0241,-0.4290,-110.7616,5.1156,-4.3384
33.5050,0.0183,-0.0009,0.0240,-0.4289,-102.8187,8.1735,-5.6231
33.5100,0.0184,0.0027,0.0241,-0.4267,-102.8187,8.1735,-5.6908
33.5150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
33.5200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.5250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.5300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.5350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
33.5400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.5450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.5500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.5550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.5600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.5650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
33.5700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
33.5750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2263
33.5800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4100
33.5850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
33.5900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
33.5950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
33.6000,0.0184,-0.0051,0.0241,-0.4290,-110.7591,5.1168,-4.3384
33.6050,0.0183,-0.0009,0.0240,-0.4289,-102.8185,8.1732,-5.6231
33.6100,0.0184,0.0027,0.0241,-0.4267,-102.8185,8.1732,-5.6909
33.6150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.6200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.6250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.6300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.6350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.6400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1432
33.6450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1314
33.6500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.6550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.6600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.6650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
33.6700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.6750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1162,-8.2262
33.6800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1162,-8.4099
33.6850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
33.6900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
33.6950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
33.7000,0.0184,-0.0052,0.0241,-0.4290,-110.7591,5.1168,-4.3384
33.7050,0.0183,-0.0009,0.0240,-0.4289,-102.8190,8.1732,-5.6232
33.7100,0.0184,0.0027,0.0241,-0.4267,-102.8190,8.1732,-5.6909
33.7150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.7200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.7250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.7300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.7350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.7400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.7450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.7500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.7550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.7600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.7650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
33.7700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
33.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
33.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
33.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
33.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7592,5.1168,-4.3991
33.8000,0.0184,-0.0052,0.0241,-0.4290,-110.7592,5.1168,-4.3384
33.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8190,8.1733,-5.6232
33.8100,0.0184,0.0027,0.0241,-0.4267,-102.8190,8.1733,-5.6909
33.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.8650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
33.8700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
33.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
33.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
33.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1608,-8.7625
33.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1608,-8.6267
33.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
33.9000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
33.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
33.9100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
33.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
33.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
33.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
33.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
33.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
33.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
33.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
33.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
33.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
33.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
33.9650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
33.9700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
33.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
33.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3108,9.1163,-8.4099
33.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2631,6.1609,-8.7625
33.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2631,6.1609,-8.6267
33.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1169,-4.3991
34.0000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1169,-4.3384
34.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8191,8.1733,-5.6232
34.0100,0.0184,0.0027,0.0241,-0.4267,-102.8191,8.1733,-5.6909
34.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
34.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
34.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
34.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
34.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
34.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
34.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
34.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
34.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
34.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
34.0650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
34.0700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
34.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1164,-8.2262
34.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1164,-8.4099
34.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1609,-8.7625
34.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1609,-8.6267
34.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7616,5.1156,-4.3991
34.1000,0.0184,-0.0052,0.0241,-0.4290,-110.7616,5.1156,-4.3384
34.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8187,8.1735,-5.6231
34.1100,0.0184,0.0027,0.0241,-0.4267,-102.8187,8.1735,-5.6908
34.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
34.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
34.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
34.1300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
34.1350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
34.1400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
34.1450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
34.1500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
34.1550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
34.1600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
34.1650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
34.1700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
34.1750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1163,-8.2263
34.1800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1163,-8.4100
34.1850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
34.1900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
34.1950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
34.2000,0.0184,-0.0051,0.0241,-0.4290,-110.7591,5.1168,-4.3384
34.2050,0.0183,-0.0009,0.0240,-0.4289,-102.8185,8.1732,-5.6231
34.2100,0.0184,0.0027,0.0241,-0.4267,-102.8185,8.1732,-5.6909
34.2150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
34.2200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
34.2250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
34.2300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
34.2350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
34.2400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1432
34.2450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1314
34.2500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
34.2550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
34.2600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
34.2650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
34.2700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
34.2750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2263
34.2800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4100
34.2850,0.0230,-0.0163,0.0254,-0.4257,-132.2629,6.1608,-8.7625
34.2900,0.0203,-0.0144,0.0253,-0.4279,-132.2629,6.1608,-8.6267
34.2950,0.0190,-0.0099,0.0245,-0.4288,-110.7591,5.1168,-4.3991
34.3000,0.0184,-0.0052,0.0241,-0.4290,-110.7591,5.1168,-4.3384
34.3050,0.0183,-0.0009,0.0240,-0.4289,-102.8189,8.1732,-5.6231
34.3100,0.0184,0.0027,0.0241,-0.4267,-102.8189,8.1732,-5.6909
34.3150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
34.3200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
34.3250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
34.3300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
34.3350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
34.3400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
34.3450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
34.3500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
34.3550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
34.3600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
34.3650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
34.3700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
34.3750,0.0296,-0.0127,0.0245,-0.4227,-104.3107,9.1163,-8.2262
34.3800,0.0282,-0.0151,0.0248,-0.4242,-104.3107,9.1163,-8.4099
34.3850,0.0230,-0.0163,0.0254,-0.4257,-132.2630,6.1608,-8.7625
34.3900,0.0203,-0.0144,0.0253,-0.4279,-132.2630,6.1608,-8.6267
34.3950,0.0190,-0.0099,0.0245,-0.4288,-110.7593,5.1168,-4.3991
34.4000,0.0184,-0.0052,0.0241,-0.4290,-110.7593,5.1168,-4.3384
34.4050,0.0183,-0.0009,0.0240,-0.4289,-102.8190,8.1733,-5.6232
34.4100,0.0184,0.0027,0.0241,-0.4267,-102.8190,8.1733,-5.6909
34.4150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5053
34.4200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
34.4250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
34.4300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
34.4350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
34.4400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
34.4450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
34.4500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
34.4550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
34.4600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
34.4650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
34.4700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
34.4750,0.0296,-0.0127,0.0245,-0.4227,-104.3108,9.1163,-8.2262
